,Url,Title,Company,Location,Last_Updated,Rent,Unit,Availability,Phone,AverageRating,# of Reviwer,WalkScore,WalkScore_desc,TransitScore,TransitScore_desc,Rent_by_room
545,https://www.apartments.com/5848-alderson-st-pittsburgh-pa-unit-3/zsxw70x/,5848 Alderson St Unit 3,,"Pittsburgh, PA 15217",4 days Ago,"$1,340",2 Bed,Available 06/01/20,412-347-1035,,,80,Very Walkable,52,Good Transit,"{'2 Beds': '$1,340'}"
546,https://www.apartments.com/35-miltenberger-st-pittsburgh-pa/gmp0fkw/,35 Miltenberger St,,"Pittsburgh, PA 15219",4 days Ago,"$1,600",House for Rent,Available 08/01/20,724-330-4740,,,84,Very Walkable,79,Excellent Transit,"{'3 Beds': '$1,600'}"
547,https://www.apartments.com/7457-penfield-ct-pittsburgh-pa-unit-fl-1/h8rttc0/,7457 Penfield Ct Unit FL 1,,"Pittsburgh, PA 15208",4 days Ago,"$1,029",1 Bed,Available 06/01/20,412-593-6676,,,76,Very Walkable,63,Good Transit,"{'1 Bed': '$1,029'}"
548,https://www.apartments.com/7237-penn-ave-pittsburgh-pa-unit-3a/3dfv6fe/,7237 Penn Ave Unit 3A,,"Pittsburgh, PA 15208",4 days Ago,$910,1 Bed,Available 06/01/20,412-593-6988,,,77,Very Walkable,63,Good Transit,{'1 Bed': '$910'}
549,https://www.apartments.com/221-gross-st-pittsburgh-pa-unit-3/c7c70wf/,221 Gross St Unit 3,,"Pittsburgh, PA 15224",4 days Ago,"$1,199",1 Bed,Available 06/01/20,412-799-6773,,,90,Walker's Paradise,59,Good Transit,"{'1 Bed': '$1,199'}"
550,https://www.apartments.com/114-morewood-ave-pittsburgh-pa-unit-1/n3bs3jm/,114 Morewood Ave Unit 1,,"Pittsburgh, PA 15213",4 days Ago,"$1,399",2 Bed,Available 08/01/20,412-799-6766,,,84,Very Walkable,66,Good Transit,"{'2 Beds': '$1,399'}"
551,https://www.apartments.com/5627-rippey-st-pittsburgh-pa-unit-c3/gk0smgz/,5627 Rippey St Unit C3,,"Pittsburgh, PA 15206",4 days Ago,$899,1 Bed,Available 07/01/20,412-376-3343,,,81,Very Walkable,65,Good Transit,{'1 Bed': '$899'}
552,https://www.apartments.com/136-s-25th-st-pittsburgh-pa/q7ccm5z/,136 S 25th St,,"Pittsburgh, PA 15203",4 days Ago,"$1,800",House for Rent,Available 06/01/20,412-347-8293,,,95,Walker's Paradise,62,Good Transit,"{'4 Beds': '$1,800'}"
553,https://www.apartments.com/5298-curry-rd-pittsburgh-pa/2yb2sxc/,5298 Curry Rd,,"Pittsburgh, PA 15236",4 days Ago,"$1,200",House for Rent,Available Now,412-228-0901,,,17,Car-Dependent,24,Minimal Transit,"{'3 Beds': '$1,200'}"
554,https://www.apartments.com/100-garden-gate-dr-pittsburgh-pa-unit-102e/2y5eql9/,100 Garden Gate Dr Unit 102E,,"Pittsburgh, PA 15236",4 days Ago,"$1,275",2 Bed,Available Now,412-347-1301,,,43,Car-Dependent,25,Some Transit,"{'2 Beds': '$1,275'}"
555,https://www.apartments.com/100-garden-gate-dr-pittsburgh-pa-unit-100a/2vjekcb/,100 Garden Gate Dr Unit 100A,,"Pittsburgh, PA 15236",4 days Ago,$995,1 Bed,Available Now,412-709-5574,,,43,Car-Dependent,25,Some Transit,{'1 Bed': '$995'}
556,https://www.apartments.com/3423-parkview-ave-pittsburgh-pa-unit-1/nvkm9dn/,3423 Parkview Ave Unit 1,,"Pittsburgh, PA 15213",5 days Ago,"$1,300",2 Bed,Available 08/15/20,412-436-5734,,,88,Very Walkable,65,Good Transit,"{'2 Beds': '$1,300'}"
557,https://www.apartments.com/3604-dawson-st-pittsburgh-pa-unit-1/bjwp5q8/,3604 Dawson St Unit 1,,"Pittsburgh, PA 15213",5 days Ago,"$1,400",2 Bed,Available 08/15/20,844-356-3153,,,91,Walker's Paradise,67,Good Transit,"{'2 Beds': '$1,400'}"
558,https://www.apartments.com/416-e-elizabeth-st-pittsburgh-pa/merfnkl/,416 E Elizabeth St,,"Pittsburgh, PA 15207",5 days Ago,$950,House for Rent,Available Now,412-799-6752,,,40,Car-Dependent,38,Some Transit,{'3 Beds': '$950'}
559,https://www.apartments.com/250-renova-st-pittsburgh-pa/jdjjbk5/,250 Renova St,,"Pittsburgh, PA 15207",5 days Ago,$950,House for Rent,Available Now,412-557-7652,,,20,Car-Dependent,38,Some Transit,{'3 Beds': '$950'}
560,https://www.apartments.com/260-s-mathilda-st-pittsburgh-pa-unit-6/9j8kfr6/,260 S Mathilda St Unit 6,,"Pittsburgh, PA 15224",5 days Ago,$950,2 Bed,Available Now,724-473-5878,,,94,Walker's Paradise,57,Good Transit,{'2 Beds': '$950'}
561,https://www.apartments.com/221-5th-st-pittsburgh-pa/qc9xzmx/,221 5th St,,"Pittsburgh, PA 15215",5 days Ago,"$1,000",House for Rent,Available Now,724-473-5924,,,69,Somewhat Walkable,39,Some Transit,"{'1 Bed': '$1,000'}"
562,https://www.apartments.com/1901-milligan-ave-pittsburgh-pa/ry8tww3/,1901 Milligan Ave,,"Pittsburgh, PA 15218",5 days Ago,$950,House for Rent,Available Now,412-376-3029,,,79,Very Walkable,51,Good Transit,{'3 Beds': '$950'}
563,https://www.apartments.com/215-winston-st-pittsburgh-pa/9bwk3x4/,215 Winston St,,"Pittsburgh, PA 15207",5 days Ago,"$1,200",House for Rent,Available Now,412-385-2942,,,50,Somewhat Walkable,35,Some Transit,"{'4+ Beds': '$1,200'}"
564,https://www.apartments.com/4323-luster-st-pittsburgh-pa/xzmngsm/,4323 Luster St,,"Pittsburgh, PA 15217",5 days Ago,"$1,400",House for Rent,Available Now,412-294-8980,,,42,Car-Dependent,50,Good Transit,"{'3 Beds': '$1,400'}"
565,https://www.apartments.com/3705-peoria-way-pittsburgh-pa-unit-3/fc7zqbt/,3705 Peoria Way Unit 3,,"Pittsburgh, PA 15201",5 days Ago,$885,1 Bed,Available Now,412-368-5973,,,88,Very Walkable,62,Good Transit,{'1 Bed': '$885'}
566,https://www.apartments.com/4734-lorigan-st-pittsburgh-pa-unit-2/kfzr4qc/,4734 Lorigan St Unit 2,,"Pittsburgh, PA 15224",5 days Ago,"$1,750",2 Bed,Available Now,412-218-0581,,,83,Very Walkable,62,Good Transit,"{'2 Beds': '$1,750'}"
567,https://www.apartments.com/122-43rd-st-pittsburgh-pa-unit-1/1ykv9l5/,122 43rd St Unit 1,,"Pittsburgh, PA 15201",5 days Ago,$875,1 Bed,Available Now,412-557-7430,,,81,Very Walkable,51,Good Transit,{'1 Bed': '$875'}
568,https://www.apartments.com/165-cotton-way-pittsburgh-pa/g5nvjcw/,165 Cotton Way,,"Pittsburgh, PA 15201",5 days Ago,"$1,100",House for Rent,Available Now,412-218-0125,,,79,Very Walkable,50,Good Transit,"{'2 Beds': '$1,100'}"
569,https://www.apartments.com/5132-keystone-st-pittsburgh-pa/n35ccjm/,5132 Keystone St,,"Pittsburgh, PA 15201",5 days Ago,"$1,350",Townhome for Rent,Available Now,412-294-9016,,,73,Very Walkable,45,Some Transit,"{'2 Beds': '$1,350'}"
570,https://www.apartments.com/1525-rutherford-ave-pittsburgh-pa-unit-2/ne9tepq/,1525 Rutherford Ave Unit 2,,"Pittsburgh, PA 15216",5 days Ago,$895,3 Bed,Available Now,412-799-6796,,,55,Somewhat Walkable,50,Good Transit,{'3 Beds': '$895'}
571,https://www.apartments.com/1511-rutherford-ave-pittsburgh-pa/b5e2lq9/,1511 Rutherford Ave,,"Pittsburgh, PA 15216",5 days Ago,"$1,050",House for Rent,Available Now,412-618-4715,,,54,Somewhat Walkable,51,Good Transit,"{'4 Beds': '$1,050'}"
572,https://www.apartments.com/739-gaywood-dr-pittsburgh-pa/mhvpzyh/,739 Gaywood Dr,,"Pittsburgh, PA 15235",5 days Ago,$975,House for Rent,Available Now,412-420-6898,,,16,Car-Dependent,37,Some Transit,{'3 Beds': '$975'}
573,https://www.apartments.com/5142-chaplain-way-pittsburgh-pa/q49lxbx/,5142 Chaplain Way,,"Pittsburgh, PA 15207",5 days Ago,$710,Townhome for Rent,Available Now,412-368-6948,,,45,Car-Dependent,35,Some Transit,{'1 Bed': '$710'}
574,https://www.apartments.com/302-platt-ave-pittsburgh-pa/dsz6vth/,302 Platt Ave,,"Pittsburgh, PA 15216",5 days Ago,$975,House for Rent,Available Now,412-593-6657,,,38,Car-Dependent,62,Good Transit,{'3 Beds': '$975'}
575,https://www.apartments.com/4542-carroll-st-pittsburgh-pa/lle27kf/,4542 Carroll St,,"Pittsburgh, PA 15224",5 days Ago,$875,Townhome for Rent,Available Now,412-557-7404,,,96,Walker's Paradise,56,Good Transit,{'2 Beds': '$875'}
576,https://www.apartments.com/519-margaret-st-pittsburgh-pa-unit-2/23mfgr8/,519 Margaret St Unit 2,,"Pittsburgh, PA 15210",5 days Ago,$900,2 Bed,Available Now,412-489-0284,,,64,Somewhat Walkable,46,Some Transit,{'2 Beds': '$900'}
577,https://www.apartments.com/334-hancock-st-pittsburgh-pa-unit-1a/1px1qk6/,334 Hancock St Unit 1A,,"Pittsburgh, PA 15219",5 days Ago,$975,2 Bed,Available Now,412-906-8566,,,67,Somewhat Walkable,65,Good Transit,{'2 Beds': '$975'}
578,https://www.apartments.com/229-s-fairmount-st-pittsburgh-pa-unit-2/l4vxk3g/,229 S Fairmount St Unit 2,,"Pittsburgh, PA 15206",5 days Ago,"$1,550",3 Bed,Available Now,412-253-4666,,,89,Very Walkable,68,Good Transit,"{'3 Beds': '$1,550'}"
579,https://www.apartments.com/1831-s-canal-st-pittsburgh-pa/0mw4843/,1831 S Canal St,,"Pittsburgh, PA 15215",5 days Ago,$945,House for Rent,Available Now,412-218-2903,,,53,Somewhat Walkable,41,Some Transit,{'2 Beds': '$945'}
580,https://www.apartments.com/5624-beacon-st-pittsburgh-pa/93lx6q4/,5624 Beacon St,,"Pittsburgh, PA 15217",5 days Ago,"$1,300",Townhome for Rent,Available Now,412-218-2364,,,89,Very Walkable,54,Good Transit,"{'3 Beds': '$1,300'}"
581,https://www.apartments.com/256-s-mathilda-st-pittsburgh-pa-unit-6/vzrjvjf/,256 S Mathilda St Unit 6,,"Pittsburgh, PA 15224",5 days Ago,$885,2 Bed,Available Now,724-473-5883,,,93,Walker's Paradise,57,Good Transit,{'2 Beds': '$885'}
582,https://www.apartments.com/816-highview-st-pittsburgh-pa-unit-2/vczgk0g/,816 Highview St Unit 2,,"Pittsburgh, PA 15206",5 days Ago,"$1,100",3 Bed,Available Now,412-430-9489,,,46,Car-Dependent,51,Good Transit,"{'3 Beds': '$1,100'}"
583,https://www.apartments.com/7330-denniston-ave-pittsburgh-pa-unit-1/5r5b58q/,7330 Denniston Ave Unit 1,,"Pittsburgh, PA 15218",5 days Ago,$795,2 Bed,Available Now,412-799-6774,,,74,Very Walkable,55,Good Transit,{'2 Beds': '$795'}
584,https://www.apartments.com/122-43rd-st-pittsburgh-pa-unit-1/kwqwj78/,122 43rd St Unit 1,,"Pittsburgh, PA 15201",5 days Ago,$875,1 Bed,Available Now,412-430-9481,,,81,Very Walkable,51,Good Transit,{'1 Bed': '$875'}
585,https://www.apartments.com/640-college-st-pittsburgh-pa-unit-2/rw27b32/,640 College St Unit 2,,"Pittsburgh, PA 15232",5 days Ago,$795,1 Bed,Available Now,412-218-2837,,,95,Walker's Paradise,72,Excellent Transit,{'1 Bed': '$795'}
586,https://www.apartments.com/4130-delevan-st-pittsburgh-pa/hevvhg1/,4130 Delevan St,,"Pittsburgh, PA 15217",5 days Ago,"$1,000",Townhome for Rent,Available Now,412-506-6988,,,80,Very Walkable,50,Good Transit,"{'2 Beds': '$1,000'}"
587,https://www.apartments.com/6623-dalzell-pl-pittsburgh-pa/5k3p94p/,6623 Dalzell Pl,,"Pittsburgh, PA 15217",5 days Ago,"$1,600",Townhome for Rent,Available Now,412-294-9216,,,63,Somewhat Walkable,54,Good Transit,"{'4 Beds': '$1,600'}"
588,https://www.apartments.com/5442-stanton-ave-pittsburgh-pa-unit-2/wr48e6l/,5442 Stanton Ave Unit 2,,"Pittsburgh, PA 15206",5 days Ago,"$1,150",2 Bed,Available Now,412-294-9679,,,46,Car-Dependent,51,Good Transit,"{'2 Beds': '$1,150'}"
589,https://www.apartments.com/260-s-mathilda-st-pittsburgh-pa-unit-6/qcn97qx/,260 S Mathilda St Unit 6,,"Pittsburgh, PA 15224",5 days Ago,$895,2 Bed,Available Now,412-230-3256,,,94,Walker's Paradise,57,Good Transit,{'2 Beds': '$895'}
590,https://www.apartments.com/461-hays-ave-pittsburgh-pa/hdtpdg0/,461 Hays Ave,,"Pittsburgh, PA 15210",5 days Ago,$900,House for Rent,Available Now,412-218-0238,,,69,Somewhat Walkable,47,Some Transit,{'3 Beds': '$900'}
591,https://www.apartments.com/7452-penfield-ct-pittsburgh-pa-unit-flr-2/r1bdbv1/,7452 Penfield Ct Unit FLR 2,,"Pittsburgh, PA 15208",5 days Ago,$999,1 Bed,Available 08/01/20,412-368-6833,,,78,Very Walkable,63,Good Transit,{'1 Bed': '$999'}
592,https://www.apartments.com/7239-penn-ave-pittsburgh-pa-unit-1a/n59etvn/,7239 Penn Ave Unit 1A,,"Pittsburgh, PA 15208",5 days Ago,$980,1 Bed,Available 08/01/20,412-433-0013,,,77,Very Walkable,63,Good Transit,{'1 Bed': '$980'}
593,https://www.apartments.com/336-s-graham-st-pittsburgh-pa-unit-1/wr4vnml/,336 S Graham St Unit 1,,"Pittsburgh, PA 15232",5 days Ago,$949,1 Bed,Available 08/01/20,412-433-0043,,,89,Very Walkable,69,Good Transit,{'1 Bed': '$949'}
594,https://www.apartments.com/213-s-aiken-ave-pittsburgh-pa-unit-2/jpdfj26/,213 S Aiken Ave Unit 2,,"Pittsburgh, PA 15206",5 days Ago,"$1,069",1 Bed,Available 08/01/20,412-433-0030,,,87,Very Walkable,67,Good Transit,"{'1 Bed': '$1,069'}"
595,https://www.apartments.com/7528-penn-ave-pittsburgh-pa-unit-2/h3kxbg3/,7528 Penn Ave Unit 2,,"Pittsburgh, PA 15208",5 days Ago,"$1,049",1 Bed,Available 08/01/20,412-433-0037,,,79,Very Walkable,62,Good Transit,"{'1 Bed': '$1,049'}"
596,https://www.apartments.com/1743-chislett-st-pittsburgh-pa-unit-1/2fn9nr9/,1743 Chislett St Unit 1,,"Pittsburgh, PA 15206",5 days Ago,$999,1 Bed,Available Now,412-368-6832,,,49,Car-Dependent,47,Some Transit,{'1 Bed': '$999'}
597,https://www.apartments.com/7235-penn-ave-pittsburgh-pa-unit-2b/dcr9wnl/,7235 Penn Ave Unit 2B,,"Pittsburgh, PA 15208",5 days Ago,"$1,125",2 Bed,Available 08/01/20,412-294-9498,,,77,Very Walkable,63,Good Transit,"{'2 Beds': '$1,125'}"
598,https://www.apartments.com/5703-hobart-st-pittsburgh-pa-unit-24/9rtk124/,5703 Hobart St Unit 24,,"Pittsburgh, PA 15217",5 days Ago,"$1,169",1 Bed,Available 08/01/20,412-368-2650,,,90,Walker's Paradise,53,Good Transit,"{'1 Bed': '$1,169'}"
599,https://www.apartments.com/512-edmond-st-pittsburgh-pa-unit-2/tlx84n9/,512 Edmond St Unit 2,,"Pittsburgh, PA 15224",5 days Ago,"$1,170",2 Bed,Available 08/01/20,412-294-9557,,,93,Walker's Paradise,60,Good Transit,"{'2 Beds': '$1,170'}"
600,https://www.apartments.com/623-bellefonte-st-pittsburgh-pa-unit-5/qd8wf8z/,623 Bellefonte St Unit 5,,"Pittsburgh, PA 15232",5 days Ago,"$1,349",2 Bed,Available 08/01/20,412-420-6989,,,97,Walker's Paradise,74,Excellent Transit,"{'2 Beds': '$1,349'}"
601,https://www.apartments.com/623-bellefonte-st-pittsburgh-pa-unit-4/z8smbfw/,623 Bellefonte St Unit 4,,"Pittsburgh, PA 15232",5 days Ago,"$1,349",2 Bed,Available 08/01/20,412-420-6934,,,97,Walker's Paradise,74,Excellent Transit,"{'2 Beds': '$1,349'}"
602,https://www.apartments.com/5823-stanton-ave-pittsburgh-pa-unit-4/l5wwnkf/,5823 Stanton Ave Unit 4,,"Pittsburgh, PA 15206",5 days Ago,"$1,549",2 Bed,Available 08/01/20,412-433-0023,,,71,Very Walkable,53,Good Transit,"{'2 Beds': '$1,549'}"
603,https://www.apartments.com/7233-penn-ave-pittsburgh-pa-unit-1a/7egxzkz/,7233 Penn Ave Unit 1A,,"Pittsburgh, PA 15208",5 days Ago,$820,1 Bed,Available 07/01/20,412-433-0020,,,77,Very Walkable,63,Good Transit,{'1 Bed': '$820'}
604,https://www.apartments.com/5106-baum-blvd-pittsburgh-pa-unit-1/pcd0xhs/,5106 Baum Blvd Unit 1,,"Pittsburgh, PA 15224",5 days Ago,$855,1 Bed,Available 08/01/20,844-356-5824,,,91,Walker's Paradise,70,Excellent Transit,{'1 Bed': '$855'}
605,https://www.apartments.com/248-s-atlantic-ave-pittsburgh-pa-unit-2/tjv4rnb/,248 S Atlantic Ave Unit 2,,"Pittsburgh, PA 15224",5 days Ago,"$2,560",4 Bed,Available 08/01/20,412-394-8981,,,91,Walker's Paradise,65,Good Transit,"{'4 Beds': '$2,560'}"
606,https://www.apartments.com/336-s-graham-st-pittsburgh-pa-unit-6/vj1f91g/,336 S Graham St Unit 6,,"Pittsburgh, PA 15232",5 days Ago,"$1,245",2 Bed,Available 08/01/20,412-799-6770,,,89,Very Walkable,69,Good Transit,"{'2 Beds': '$1,245'}"
607,https://www.apartments.com/5721-elwood-st-pittsburgh-pa-unit-c4/hz4c0f2/,5721 Elwood St Unit C4,,"Pittsburgh, PA 15232",5 days Ago,"$1,999",2 Bed,Available 08/01/20,412-433-0004,,,97,Walker's Paradise,72,Excellent Transit,"{'2 Beds': '$1,999'}"
608,https://www.apartments.com/4721-maripoe-st-pittsburgh-pa-unit-3/e5j15cp/,4721 Maripoe St Unit 3,,"Pittsburgh, PA 15213",5 days Ago,"$1,300",2 Bed,Available 08/01/20,412-799-6765,,,78,Very Walkable,68,Good Transit,"{'2 Beds': '$1,300'}"
609,https://www.apartments.com/1743-chislett-st-pittsburgh-pa-unit-3/pkx8ecs/,1743 Chislett St Unit 3,,"Pittsburgh, PA 15206",5 days Ago,$890,1 Bed,Available 08/01/20,412-799-6759,,,49,Car-Dependent,47,Some Transit,{'1 Bed': '$890'}
610,https://www.apartments.com/7239-penn-ave-pittsburgh-pa-unit-2a/jwbf067/,7239 Penn Ave Unit 2A,,"Pittsburgh, PA 15208",5 days Ago,$939,1 Bed,Available 08/01/20,412-218-2031,,,77,Very Walkable,63,Good Transit,{'1 Bed': '$939'}
611,https://www.apartments.com/235-s-fairmount-st-pittsburgh-pa-unit-2/crw5d7f/,235 S Fairmount St Unit 2,,"Pittsburgh, PA 15206",5 days Ago,"$1,049",1 Bed,Available 08/01/20,844-320-6280,,,91,Walker's Paradise,70,Excellent Transit,"{'1 Bed': '$1,049'}"
612,https://www.apartments.com/325-spahr-st-pittsburgh-pa-unit-2/vtpnfvg/,325 Spahr St Unit 2,,"Pittsburgh, PA 15232",5 days Ago,"$2,340",4 Bed,Available 08/01/20,844-312-0425,,,97,Walker's Paradise,71,Excellent Transit,"{'4 Beds': '$2,340'}"
613,https://www.apartments.com/368-s-atlantic-ave-pittsburgh-pa-unit-7/0z2mlf2/,368 S Atlantic Ave Unit 7,,"Pittsburgh, PA 15224",5 days Ago,$999,1 Bed,Available 08/01/20,412-799-6756,,,88,Very Walkable,68,Good Transit,{'1 Bed': '$999'}
614,https://www.apartments.com/5631-rippey-st-pittsburgh-pa-unit-c2/b8zfk08/,5631 Rippey St Unit C2,,"Pittsburgh, PA 15206",5 days Ago,$929,1 Bed,Available 08/01/20,844-288-2530,,,81,Very Walkable,65,Good Transit,{'1 Bed': '$929'}
615,https://www.apartments.com/5800-stanton-ave-pittsburgh-pa-unit-103/65bk1wv/,5800 Stanton Ave Unit 103,,"Pittsburgh, PA 15206",5 days Ago,$949,1 Bed,Available 08/01/20,844-322-1720,,,77,Very Walkable,53,Good Transit,{'1 Bed': '$949'}
616,https://www.apartments.com/5631-rippey-st-pittsburgh-pa-unit-b1/vccc8hf/,5631 Rippey St Unit B1,,"Pittsburgh, PA 15206",5 days Ago,$919,1 Bed,Available 06/01/20,844-297-2468,,,81,Very Walkable,65,Good Transit,{'1 Bed': '$919'}
617,https://www.apartments.com/7528-penn-ave-pittsburgh-pa-unit-10/m2vz57l/,7528 Penn Ave Unit 10,,"Pittsburgh, PA 15208",5 days Ago,"$1,099",1 Bed,Available 07/01/20,412-218-2879,,,79,Very Walkable,62,Good Transit,"{'1 Bed': '$1,099'}"
618,https://www.apartments.com/5627-rippey-st-pittsburgh-pa-unit-b4/wjddtyk/,5627 Rippey St Unit B4,,"Pittsburgh, PA 15206",5 days Ago,$949,1 Bed,Available 08/01/20,412-314-1586,,,81,Very Walkable,65,Good Transit,{'1 Bed': '$949'}
619,https://www.apartments.com/7528-penn-ave-pittsburgh-pa-unit-a/efcw9cp/,7528 Penn Ave Unit A,,"Pittsburgh, PA 15208",5 days Ago,"$1,039",1 Bed,Available 07/01/20,412-368-5629,,,79,Very Walkable,62,Good Transit,"{'1 Bed': '$1,039'}"
620,https://www.apartments.com/7528-penn-ave-pittsburgh-pa-unit-3/6n7gs6v/,7528 Penn Ave Unit 3,,"Pittsburgh, PA 15208",5 days Ago,"$1,099",1 Bed,Available 08/01/20,412-218-0016,,,79,Very Walkable,62,Good Transit,"{'1 Bed': '$1,099'}"
621,https://www.apartments.com/3530-louisa-st-pittsburgh-pa-unit-13/w8wc7nk/,3530 Louisa St Unit 13,,"Pittsburgh, PA 15213",5 days Ago,"$1,695",2 Bed,Available 08/01/20,412-218-2795,,,95,Walker's Paradise,71,Excellent Transit,"{'2 Beds': '$1,695'}"
622,https://www.apartments.com/5106-baum-blvd-pittsburgh-pa-unit-2/7f2ktyx/,5106 Baum Blvd Unit 2,,"Pittsburgh, PA 15224",5 days Ago,"$1,049",2 Bed,Available 08/01/20,412-253-6492,,,91,Walker's Paradise,70,Excellent Transit,"{'2 Beds': '$1,049'}"
623,https://www.apartments.com/7235-penn-ave-pittsburgh-pa-unit-2a/g6tsf6w/,7235 Penn Ave Unit 2A,,"Pittsburgh, PA 15208",5 days Ago,$999,1 Bed,Available 08/01/20,844-297-6083,,,77,Very Walkable,63,Good Transit,{'1 Bed': '$999'}
624,https://www.apartments.com/5634-stanton-ave-pittsburgh-pa-unit-102/4pptndl/,5634 Stanton Ave Unit 102,,"Pittsburgh, PA 15206",5 days Ago,"$1,249",2 Bed,Available 08/01/20,412-365-5046,,,74,Very Walkable,53,Good Transit,"{'2 Beds': '$1,249'}"
625,https://www.apartments.com/3510-louisa-st-pittsburgh-pa-unit-8/khx5qjb/,3510 Louisa St Unit 8,,"Pittsburgh, PA 15213",5 days Ago,"$1,695",1 Bed,Available 08/01/20,412-314-4718,,,95,Walker's Paradise,71,Excellent Transit,"{'1 Bed': '$1,695'}"
626,https://www.apartments.com/7237-penn-ave-pittsburgh-pa-unit-3b/xh8y8wn/,7237 Penn Ave Unit 3B,,"Pittsburgh, PA 15208",5 days Ago,"$1,029",2 Bed,Available 08/01/20,412-430-9483,,,77,Very Walkable,63,Good Transit,"{'2 Beds': '$1,029'}"
627,https://www.apartments.com/821-collins-st-pittsburgh-pa-unit-1/1bnplm5/,821 Collins St Unit 1,,"Pittsburgh, PA 15206",5 days Ago,$999,1 Bed,Available 08/01/20,412-218-2678,,,67,Somewhat Walkable,51,Good Transit,{'1 Bed': '$999'}
628,https://www.apartments.com/5311-wellesley-ave-pittsburgh-pa/x6hhpxq/,5311 Wellesley Ave,,"Pittsburgh, PA 15206",5 days Ago,"$1,399",Townhome for Rent,Available 08/01/20,412-420-6978,,,44,Car-Dependent,48,Some Transit,"{'2 Beds': '$1,399'}"
629,https://www.apartments.com/6724-greenwood-st-pittsburgh-pa/wc5l57h/,6724 Greenwood St,,"Pittsburgh, PA 15206",5 days Ago,"$1,399",Townhome for Rent,Available 08/01/20,412-799-6778,,,54,Somewhat Walkable,46,Some Transit,"{'2 Beds': '$1,399'}"
630,https://www.apartments.com/382-newburn-dr-pittsburgh-pa/nrjc9hm/,382 Newburn Dr,,"Pittsburgh, PA 15216",5 days Ago,"$1,350",Townhome for Rent,Available Now,,,,70,Very Walkable,35,Some Transit,"{'2 Beds': '$1,350'}"
631,https://www.apartments.com/334-bascom-ave-pittsburgh-pa-unit-b4/em3lwpp/,334 Bascom Ave Unit b4,,"Pittsburgh, PA 15214",5 days Ago,$725,1 Bed,Available Now,724-330-4113,,,5,Car-Dependent,39,Some Transit,{'1 Bed': '$725'}
632,https://www.apartments.com/334-bascom-ave-pittsburgh-pa-unit-207/w1nwfxj/,334 Bascom Ave Unit 207,,"Pittsburgh, PA 15214",5 days Ago,$825,2 Bed,Available Now,412-939-7053,,,5,Car-Dependent,39,Some Transit,{'2 Beds': '$825'}
633,https://www.apartments.com/629-park-ave-pittsburgh-pa-unit-4/3m07bzd/,629 Park Ave Unit 4,,"Pittsburgh, PA 15202",5 days Ago,$600,1 Bed,Available 06/01/20,724-972-4610,,,60,Somewhat Walkable,39,Some Transit,{'1 Bed': '$600'}
634,https://www.apartments.com/4909-centre-ave-pittsburgh-pa-unit-17/c6ndwdg/,4909 Centre Ave Unit 17,,"Pittsburgh, PA 15213",New,$950,1 Bed,Available 06/15/20,412-397-8067,,,82,Very Walkable,71,Excellent Transit,{'1 Bed': '$950'}
635,https://www.apartments.com/5600-fifth-ave-pittsburgh-pa-unit-c2/lcpybwd/,5600 Fifth Ave Unit C2,,"Pittsburgh, PA 15232",5 days Ago,$975,2 Bed,Available 08/01/20,412-356-3547,,,85,Very Walkable,69,Good Transit,{'2 Beds': '$975'}
636,https://www.apartments.com/5701-munhall-rd-pittsburgh-pa-unit-103/xyrg47p/,5701 Munhall Rd Unit 103,,"Pittsburgh, PA 15217",New,$950,1 Bed,Available 06/01/20,412-525-7404,,,91,Walker's Paradise,53,Good Transit,{'1 Bed': '$950'}
637,https://www.apartments.com/5701-munhall-rd-pittsburgh-pa-unit-301/86s0df0/,5701 Munhall Rd Unit 301,,"Pittsburgh, PA 15217",5 days Ago,"$1,200",2 Bed,Available 08/01/20,412-347-8100,,,91,Walker's Paradise,53,Good Transit,"{'2 Beds': '$1,200'}"
638,https://www.apartments.com/4518-liberty-ave-pittsburgh-pa-unit-3/lbb3mde/,4518 Liberty Ave Unit 3,,"Pittsburgh, PA 15224",5 days Ago,"$1,275",1 Bed,Available Now,,,,92,Walker's Paradise,60,Good Transit,"{'1 Bed': '$1,275'}"
639,https://www.apartments.com/1035-chislett-st-pittsburgh-pa-unit-3/8rks620/,1035 Chislett St Unit 3,,"Pittsburgh, PA 15206",5 days Ago,"$1,275",1 Bed,Available 07/25/20,412-499-3063,,,41,Car-Dependent,47,Some Transit,"{'1 Bed': '$1,275'}"
640,https://www.apartments.com/224-s-pacific-ave-pittsburgh-pa-unit-1r/3hwje9g/,224 S Pacific Ave Unit 1R,,"Pittsburgh, PA 15224",5 days Ago,"$1,275",1 Bed,Available 07/01/20,724-269-8956,,,90,Walker's Paradise,64,Good Transit,"{'1 Bed': '$1,275'}"
641,https://www.apartments.com/1035-chislett-st-pittsburgh-pa-unit-2/mz34nyj/,1035 Chislett St Unit 2,,"Pittsburgh, PA 15206",5 days Ago,"$1,275",2 Bed,Available 08/01/20,412-688-6011,,,41,Car-Dependent,47,Some Transit,"{'2 Beds': '$1,275'}"
642,https://www.apartments.com/5640-hobart-st-pittsburgh-pa-unit-6/tk0d34c/,5640 Hobart St Unit 6,,"Pittsburgh, PA 15217",5 days Ago,$995,1 Bed,Available 07/01/20,878-302-9150,,,90,Walker's Paradise,53,Good Transit,{'1 Bed': '$995'}
